1 0
1.4084 0
1.7343 0
2.00065 0
2.23374 0
2.4436 0
2.63389 0
2.81418 0
2.98355 0
3.1449 0
3.30491 0
3.44917 0
3.58751 0
3.71233 0
3.84292 0
3.96696 0
4.09013 0
4.21015 0
4.33643 0
4.45102 0
4.54909 0
4.66079 0
4.77248 0
4.88045 0
4.98026 0
5.07107 0
5.16521 0
5.26196 0
5.34956 0
5.43224 0
5.52045 0
5.6109 0
5.69939 0
5.78486 0
5.87404 0
5.97393 0
6.05607 0
6.14244 0
6.22093 0
6.31606 0
6.38674 0
6.45655 0
6.54518 0
6.6174 0
6.69152 0
6.76027 0
6.83544 0
6.9065 0
6.98126 0
7.05667 0
7.12866 0
7.19304 0
7.26591 0
7.33179 0
7.39235 0
7.4619 0
7.53646 0
7.5973 0
7.65919 0
7.7259 0
7.79483 0
7.8576 0
7.91453 0
7.96974 0
8.02835 0
8.08659 0
8.14893 0
8.21154 0
8.26961 0
8.3311 0
8.39288 0
8.45392 0
8.51307 0
8.5754 0
8.63542 0
8.70013 0
8.76053 0
8.82037 0
8.88612 0
8.9339 0
8.99799 0
9.0464 0
9.10733 0
9.1608 0
9.20206 0
9.26379 0
9.3187 0
9.36821 0
9.42287 0
9.47185 0
9.52264 0
9.57503 0
9.62414 0
9.67298 0
9.72242 0
9.79069 0
9.85317 0
9.91124 0
9.96488 0
10.0162 0
