0.497943 0
0.490319 0.00762524
0.481515 0.00984389
0.498992 0.0188118
0.496982 0.0147092
0.49937 0.0122452
0.497357 0.0105434
0.494491 0.00956999
0.492854 0.00859697
0.492563 0.00769484
0.492811 0.00696432
0.492984 0.00636002
0.494764 0.0061151
0.494883 0.0056628
0.497121 0.00572718
0.497152 0.00535748
0.498362 0.00517595
0.498467 0.00488102
0.496471 0.00503004
0.49594 0.00480134
0.494472 0.00479707
0.495205 0.00463217
0.493057 0.00491992
0.492889 0.00471328
0.49397 0.00464843
0.493026 0.00456465
0.494243 0.00455772
0.494848 0.00443342
0.49483 0.00427781
0.497574 0.00496075
0.498112 0.00482808
0.498291 0.00467824
0.497764 0.0045647
0.496197 0.00469758
0.496831 0.00460525
0.496626 0.00448026
0.497232 0.00439938
0.497462 0.00428817
0.498787 0.00438207
0.497956 0.00435102
0.498683 0.00430542
0.498868 0.00420563
0.499513 0.00415697
0.4999 0.00407986
0.500153 0.00399608
0.499583 0.00394967
0.499451 0.00386699
0.49949 0.00378577
0.499571 0.00370852
0.499185 0.003654
0.49945 0.00359144
0.498544 0.00363657
0.498697 0.00357055
0.498569 0.00350608
0.498992 0.00346758
0.498969 0.0034051
0.499268 0.00335808
0.498975 0.00331259
0.49849 0.00329188
0.49811 0.00325883
0.497885 0.00321283
0.49793 0.00316091
0.498144 0.00311771
0.497345 0.00317088
0.497384 0.00312187
0.496868 0.00311713
0.49715 0.00308322
0.497345 0.00304384
0.49733 0.00299954
0.497666 0.00297529
0.498295 0.00299977
0.497728 0.00301178
0.498075 0.00299058
0.497831 0.00296001
0.49783 0.00292036
0.498158 0.00290031
0.498425 0.00287493
0.498429 0.00283778
0.499143 0.00289119
0.49971 0.00291057
0.499137 0.00293099
0.498897 0.00290494
0.499004 0.00287168
0.499091 0.00283865
0.499715 0.00287372
0.49938 0.00285968
0.499755 0.00285134
0.499851 0.0028204
0.499688 0.00279326
0.499531 0.00276647
0.49952 0.00273591
0.499376 0.00270983
0.499234 0.00268431
0.498913 0.00267497
0.498542 0.00267238
0.498089 0.00268309
0.498284 0.0026623
0.498535 0.00264703
0.498833 0.00263701
0.499136 0.00262807
