0.0806381 0
0.0824202 0.00178221
0.0843547 0.00219095
0.0822106 0.00264525
0.0827961 0.00213099
0.0800121 0.00328297
0.0801496 0.00277801
0.0828583 0.00362283
0.0833374 0.00323076
0.0828703 0.0029272
0.0837089 0.00277736
0.0837703 0.00253612
0.0832255 0.00239567
0.0837772 0.00228554
0.0839665 0.00213614
0.0828063 0.00231061
0.0823277 0.00222258
0.0822285 0.00209782
0.0824588 0.00199768
0.081984 0.00195375
0.0817683 0.00187085
0.0818903 0.00178796
0.0812908 0.00181057
0.0810921 0.00174484
0.0810365 0.00167453
0.0812482 0.00162271
0.08102 0.00157804
0.0813552 0.00155713
0.0813899 0.00150288
0.0816669 0.0014781
0.0814477 0.00144634
0.0815581 0.00140476
0.0814702 0.00136437
0.0815963 0.00132962
0.0819721 0.00134462
0.0821455 0.00131819
0.0819088 0.00130374
0.0819374 0.00126929
0.0821263 0.00125067
0.0824261 0.00125532
0.0823602 0.00122609
0.0823001 0.00119805
0.0821893 0.0011751
0.0824581 0.00117912
0.0824035 0.00115393
0.082372 0.001129
0.0821088 0.00113565
0.0822217 0.00111745
0.0823353 0.0011003
0.0822592 0.00108075
0.0822097 0.00106049
0.0820713 0.00104908
0.0820035 0.00103133
0.0821794 0.00102723
0.0822042 0.00100868
0.081948 0.00102309
0.0820395 0.00100914
0.0819787 0.000993449
0.0820297 0.000977803
0.0818885 0.000971685
0.0817183 0.000970664
0.0816906 0.000955279
0.0816438 0.000941158
0.0816365 0.000926366
0.0817958 0.000925793
0.0819126 0.000919108
0.0819953 0.000909062
0.0820939 0.000901007
0.0821856 0.000892576
0.0822297 0.000880836
0.0821769 0.000869942
0.0820767 0.000863616
0.082178 0.00085771
0.0822164 0.000846908
0.0821982 0.000835739
0.0821273 0.000827704
0.0822414 0.000824803
0.0822228 0.00081437
0.0821621 0.00080628
0.0821985 0.000796971
0.082335 0.00079882
0.0824137 0.000792935
0.0823484 0.000786047
0.0823275 0.000776916
0.0822641 0.000770326
0.0823054 0.000762437
0.0823258 0.000753897
0.0823225 0.000745288
0.082262 0.000739343
0.0822781 0.000731256
0.0822775 0.000723169
0.0822854 0.000715322
0.0823853 0.000714593
0.0823089 0.000711051
0.0824406 0.000715749
0.0824988 0.000710635
0.0824891 0.000703337
0.0824697 0.000696391
0.0825015 0.000690059
0.0824338 0.000686469
