-19.4978 37.2108 6.53071 36.1081 
0.402465 1.48037 -3.80192 126.146 
-45.6442 -0.793161 -16.0598 1.93707 
-0.34421 -3.93119 -1.95782 316.82 
0.765977 2.78957 -41.5828 92.9679 
-0.461588 0.318217 -1.15428 210.161 
-0.118596 -2.09885 -131.066 -225.187 
2.52775 0.00761302 -2.72304 82.183 
-0.272425 1.43621 -9.19817 28.583 
-69.7663 1.07344 25.7252 -18.2224 
0.430851 -49.0802 15.4841 4.62627 
-0.539718 -20.1603 -9.95916 97.2323 
3.0825 25.2557 4.4113 -170.938 
0.201979 -0.417452 3.45223 194.343 
0.0317878 -4.26824 15.4511 16.1374 
-0.274746 -5.19465 18.3478 -57.4705 
0.353781 6.57799 11.8186 112.95 
0.268184 5.84528 80.5894 -16.7894 
-1.33061 0.391164 7.65921 -75.6333 
0.0646987 0.817802 7.57902 -90.3913 
7.39863 0.569566 0.542509 -247.374 
2.02085 -0.527661 24.4884 -63.4176 
-0.606518 4.38668 51.861 -58.3547 
0.830753 -2.28778 -19.9659 -172.87 
0.283224 -0.657114 7.05734 -42.1708 
-1.23393 0.613328 -6.78695 122.95 
-0.811973 2.04454 -5.12824 -260.769 
-3.73928 -1.5334 -26.0274 62.2929 
0.95697 2.71902 -14.5527 -1794.43 
-1.51237 0.178288 49.8308 150.835 
0.573647 -23.3425 -10.4916 77.8482 
0.25325 0.596653 3.40627 227.29 
-2.04361 -2.92443 3.42259 -0.751537 
3.85851 -3.77953 -4.24846 -46.8718 
0.0688731 2.24642 4.14366 -331.898 
-0.774858 7.15725 14.7541 43.9487 
3.57766 -1.91013 -0.0320501 -47.4695 
0.669486 -9.00206 393.732 -241.822 
3.86318 -3.08957 -10.4975 -129.448 
3.05219 1.28494 0.208549 -597.932 
3.09635 18.3263 9.63707 34.9869 
-0.630355 4.42301 -41.5279 -1961.39 
0.365107 -0.11446 1.81464 -2903.62 
0.334164 -1.78064 -1.41465 -140.811 
-1.14066 -72.3004 10.0729 -407.565 
-0.199093 -2.29072 -71.879 -23.2399 
1.56916 -2.6744 -110.831 16.2906 
0.24349 27.1822 -4.04624 54.1576 
0.228585 -15.643 92.2459 -296.135 
-0.314142 -4.47203 0.201108 -52.6873 
0.353704 -4.37568 -1.76086 -95.1483 
5.74359 -4.26115 -128.295 -189.685 
3.20261 -39.9888 7.43814 -29.4122 
0.378205 -26.2043 -14.3799 13.8289 
0.605001 1.5 -41.7425 -105.196 
2.93337 0.457261 -44.3248 -33.1559 
0.865103 0.588763 0.119171 164.475 
1.70251 4.42209 -0.0741041 2449.8 
0.123166 -1.52296 -7.86937 5.77887 
-0.335306 0.528313 4.64407 -93.6552 
-0.00999162 0.816573 -9.49661 -154.785 
0.226955 -11.9442 -84.4491 -388.809 
0.453297 -2.02191 -58.3027 -12.7137 
-0.508827 -2.31781 32.792 105.684 
-2.59587 4.17353 -0.962288 19.6665 
-0.211794 2.11355 -13.086 -99.2032 
-45.6614 18.1188 -17.5873 -122.546 
-0.498371 -1.32032 6.77812 6.10416 
-0.3952 0.240711 -1.07952 -209.5 
-10.4261 1.63546 10.0215 251.468 
-1.2061 -1.26889 32.9743 8208.64 
-0.567367 0.260675 2.47985 51.9861 
0.0895484 14.1326 9.35113 98.346 
1.28917 -2.38269 -0.42466 -108.058 
-1.655 4.90363 7.09186 -88.9906 
4 0.320248 1.24325 -1528.05 
-0.686386 -19.5905 20.8809 -236.062 
-0.112137 1.58195 1.85195 -8.95724 
0.400206 -1.67242 31.201 59.7537 
-1.5857 3.33171 -10.3371 312.397 
-0.231984 -1.9018 5.78896 88.2273 
-0.425488 -5.43383 -3.53764 134.146 
-1.64443 -0.577507 -8.05237 19.4349 
0.465612 -39.7826 -8.47885 70.3508 
3.38274 3.09053 -2.94597 754.104 
-1.25295 -1.1246 -25.3132 -479.237 
2.04031 23.4108 -1.13305 -79.0764 
0.333921 -0.993103 -2.11824 -60.8312 
-1.14535 -3.94015 10.3903 -99.2101 
-1.14813 2.10165 -2.57976 83.9326 
0.0604923 -0.959541 5.68066 40.4996 
1.26603 -2.28072 4.01977 123.546 
-2.70636 3.14694 -2.76628 59.3325 
-9.6779 -0.494093 22.5941 21.7952 
0.302093 -1.55248 -133.666 176.361 
0.702721 -1.74463 33.1329 7.22242 
-0.377375 0.552775 6.45204 322.084 
-0.277484 -4.11278 12.3786 -6.02205 
-0.0639603 4.63433 -4.18634 -229.279 
4.3535 0.501813 34.2674 -412.615 
-0.885109 -5.25774 31.1059 -101.008 
-4.88963 2.36696 7.98975 46.4545 
-0.551681 -0.378062 -14.6497 109.021 
-1.1253 27.4502 -81.2704 157.3 
-0.498448 -1.04495 -6.59103 -13.108 
11.1023 0.285632 14.6026 327.515 
3.34375 0.620383 -7.36065 -1279.94 
-3.27414 -14.4868 9.60888 128.527 
8.70357 11.9185 37.2085 -140.407 
0.370298 -0.510701 81.7992 36.8052 
0.150547 -2.92343 -1.42521 -80.8228 
2.08247 8.01172 3.65815 -131.056 
0.0984585 -1.39706 -9.77714 -149.485 
-0.397795 8.03051 9.15636 24.348 
-0.917904 -2.37086 3.4712 190.349 
0.4849 -1.58745 -21.7764 -416.61 
-2.82978 2.57498 -100.664 -59.7878 
0.479986 -0.578604 -1.98538 23.967 
4.47195 0.927411 -28.3787 -697.217 
1.84697 -1.22997 7.36453 656.337 
0.72658 -0.169355 -1.08405 -5.80849 
1.48849 -20.4659 -4.9947 34.4203 
0.766688 -4.11924 44.8662 313.272 
-0.366054 -1.12107 -1.89273 267.332 
-1.88275 -3.74749 5.84733 -75.6031 
-1.1436 -4.7948 23.5721 101.241 
-0.305441 0.80732 -1.3704 62.909 
2.31239 0.401244 -21.831 33.818 
1.77426 -3.21815 -17.1672 -101.748 
-1.12469 3.56064 -0.00650526 6.66238 
-0.457755 0.85582 -8.05445 77.9094 
-1.11933 1.33337 -10.8219 -794.097 
2.07663 -6.43044 9.25177 -53.8878 
-0.555836 4.49593 16.0887 163.526 
-0.809083 4.80435 1073.03 -7.65947 
0.0309906 -23.0469 -32.9188 -94.081 
-0.815168 -1.39137 9.15423 67.8625 
-1.68825 1.31227 20.5643 -177.207 
-0.000868295 -1.31606 -3.17719 120.817 
-1.46622 9.8841 -2.49538 4.90226 
-2.59855 1.90031 34.3649 -14321 
-0.0848487 8.84107 -18.1331 -125.8 
-0.773568 10.6556 -10.6871 -9.1986 
-0.668645 -2.83893 5.92309 204.012 
0.242622 -13.3763 4.55298 -13.8747 
-2.46886 0.370665 39.8907 -28.0199 
-0.317277 -0.793473 -11.5757 72.28 
1.05492 -2.47578 -8.51416 -496.71 
4.18836 1.00975 4.82296 19.1684 
0.128295 -2.78946 -33.425 49.8595 
0.294792 -1.94622 0.0114564 -184.258 
-0.0337341 -0.967576 -6.39954 -83.0084 
-0.953189 -0.26261 25.1223 22.444 
-0.330804 9.79407 -0.396903 48.2967 
-3.24987 8.42311 25.8796 13.1821 
1.65953 1.20316 37.0671 433.299 
-0.501784 -1.84951 1.45593 85.3531 
-0.828571 0.458053 3.68569 294.878 
0.264051 3.18251 2.94566 -16.7913 
-0.0535209 0.965592 37.1775 -78.3953 
0.162863 3.51308 -1.75571 636.351 
-0.313622 -0.42751 10.452 -90.5606 
1.31151 -2.08915 15.4995 241.167 
-2.07922 -0.523345 -16.8022 55.8181 
2.1666 4.28474 2.50261 1291.11 
-11.915 10.8108 -2.24108 -104.245 
-0.0599972 3.86483 -14.8727 -32.3726 
0.571335 4.58234 -8.18035 -55.9427 
-0.262261 -1.99545 -10.4429 198.309 
-0.757509 0.518804 21.909 -94.33 
-1.90087 2.88422 -19.9678 2222.85 
0.584818 -5.24917 -13.1999 -61.6257 
-1.07607 -1.25306 -8.30523 525.339 
84.3552 1.69712 2.67151 10724.1 
-0.585719 -4.95989 -0.461623 103.436 
-2.32552 -8.80185 10.9337 117.578 
-1.17314 1.52411 -14.6862 -69.2364 
1.25039 12.6222 -4.4525 27.5822 
-4.22697 0.528985 118.135 -889.63 
0.258761 -18.863 -5.19575 -759.675 
-2.59183 379.052 -11.5158 199.1 
1.11751 -2.77975 2.63432 35.1448 
-0.590645 4.66544 8.72984 -70.374 
-4.15288 0.221117 60.7219 -199.785 
0.0422716 4.14801 -3.33366 -180.042 
-4.45967 0.571256 6.94807 -81.1796 
8.08343 -0.678604 -32.1058 -54.5732 
-0.262094 -1.38595 -2.66936 -27.8244 
-43.754 -4.97864 -39.3178 220.782 
1.0489 -2.26015 252.199 64.0722 
1.64226 -5.6249 0.918185 -205.862 
0.0834245 -1.13037 -7.60397 -63.6062 
-5.82118 -0.58451 -4.35608 -113.805 
1.59526 -0.65781 -1.30969 -2799.87 
0.465309 2.15253 0.587895 5.39804 
-0.927547 -0.500363 -10.5126 -79.4005 
-1.32245 0.18953 34.2391 -19.5083 
0.386851 -22.8189 10.5786 127.343 
0.764787 1.72007 -0.65531 21.2821 
-0.366875 -47.9381 -3.58356 94.7537 
0.743566 -7.16659 2.91602 -106.844 
-0.248682 1.69683 -69.6833 -3414.64 
-2.60254 2.40867 13.3176 27.2633 
0.400718 4.35928 19.4927 35.7278 
1.50898 -0.40712 -16.1876 -44.3452 
0.320528 -0.22838 8.44437 353.707 
10.7704 -0.350334 6.17138 -4.64542 
-6.58608 0.132415 8.33253 0.343081 
0.328566 -0.305296 7.82602 -40.6229 
0.161884 0.209014 14.0858 -147.708 
1.89917 -1.01118 -21.9816 222.653 
2.22483 -0.803764 7.19623 -216.12 
-0.453292 8.75324 4.20952 99.9813 
-0.424276 2.50416 4.75888 -135.32 
0.962354 3.1568 68.434 -38.5148 
-0.109771 0.709914 6.85973 2083.98 
0.261548 0.888175 64.7275 -54.6232 
0.474076 0.491848 -18.3897 -1.57667 
-4.26288 1.79303 -3.47483 180.115 
-1.4901 -15.6701 -17.0308 -36.245 
-0.763661 2.5339 -3.7109 -885.751 
0.52975 2.2294 71.642 38.8612 
-0.301702 3.03338 2.96884 519.155 
-1.59894 -0.740424 -4.00006 12.6376 
-0.205474 -1.35352 17.8553 141.15 
-0.0036024 0.107809 -4.23561 -99.9613 
-13.2605 2.3025 -27.4208 95.116 
-0.0374173 3.02636 3.15901 -48.4361 
11.6006 -39.2069 20.0997 -78.4159 
0.204654 0.0273716 -4.21529 847.688 
-0.700445 0.219593 1.78688 -266.937 
0.909585 6.47895 8.71473 -0.138341 
0.931648 -47.0019 6.88589 -87.8001 
-1.3974 1.60064 1.74709 266.557 
-0.866422 0.22228 12.6108 206.082 
-3.57271 -1.23643 -2772.84 15.5081 
-0.184294 2.67506 -80.381 -89.3472 
0.465482 -2.01508 -23.25 39.4387 
-1.75553 -1.49876 -20.7216 -252.07 
0.450809 -391.438 31.3352 -9.5419 
-8.03525 8.71222 -18.397 55.4868 
-1.02768 -0.732898 4.44796 -1005.32 
-6.12777 -1.44658 366.092 151.121 
3.49239 1.55284 -10.1854 545.418 
0.404011 -0.909692 23.4116 151.937 
0.732206 0.313356 6.97056 66.6082 
-0.895145 -1.29626 -29.3156 176.215 
0.595296 -418.783 -6.434 -27.6896 
-0.0112992 -4.06718 3.62047 -50.8001 
1.40684 -0.964216 -13.5121 -25.3282 
-1.80196 3.85546 47.719 -5.90333 
0.552441 0.176136 -0.507943 -867.737 
-1.24613 -3.00244 1.1909 -67.8524 
0.300133 -2.58042 15.541 2894.31 
1.07253 -5.66739 15.1021 116.635 
1.62592 2.96094 -16.1304 -92.5039 
-0.114848 18.1179 11.665 113.81 
0.346479 -0.241477 -2.97688 110.648 
-0.74225 5.20031 25.5073 -105.468 
-2.1091 -3.23518 -62.1893 223.292 
0.0681257 0.269665 14.3058 85.579 
0.752501 -3.19461 -3.53826 214.519 
1.45964 -0.505498 11.4204 149.574 
-0.635956 -1.09123 1.80213 -114.756 
-0.589402 2.46373 7.30067 -269.323 
-0.288892 3.33369 36.8359 -93.1676 
4.45624 -0.813772 -2.07941 578.318 
0.278041 -6.47734 102.212 -831.476 
2.17777 7.69808 19.2205 51.749 
1.10122 0.844227 1.15331 -11.7072 
-0.564878 2.34228 51.6116 13.4304 
-16.4592 -1.44125 55.5003 422.58 
0.734824 -0.815414 2.28677 73.5867 
-0.743949 -7.40731 -11.0078 -3.83802 
3.24406 -3.23207 -28.686 -74.6052 
-0.64221 -4.36291 -6.12487 147.786 
-2.01608 0.87016 0.513086 53.2612 
-0.864837 -19.1654 6.77285 -109.17 
0.778395 -37.5519 47.8278 89.529 
-0.219564 -3.08786 -24.4822 -0.26636 
0.337858 4.64024 -9.94813 -327.583 
-1.92382 11.0175 -6.1357 -16.8009 
-2.72738 0.409312 -20.7387 -115.729 
1.10907 -0.531841 -15.5647 23.7077 
0.671192 1.49041 -6.69326 65.1482 
-0.659954 0.736245 -7.0545 -1.6562 
-0.751514 -1.91319 8.52257 7.76993 
-142.774 3.68275 -0.728314 -322.267 
-0.255266 -1.75134 -12.2143 121.715 
0.97261 -5.5237 16.1044 -92.2278 
1.48348 -3.16004 23.7443 -195.078 
0.233147 -7.82854 -2.30807 1.80289 
1.12732 1.20141 -23.3346 186.142 
1.85501 -0.700811 4.15644 -18.04 
-17.0923 -0.0530752 190.331 -29.545 
1.37416 6.15003 627.633 246.233 
-2.82795 -73.3605 11.8017 89.8894 
-1.3162 -36.767 -4.20809 -67.9708 
0.509468 -0.382559 -2.4823 163.129 
1.26057 118.703 206.777 118.83 
-1.11996 -0.440853 57.4631 70.7685 
11.254 -1.86134 -6.39762 -100.671 
-1.10904 13.9229 14.1293 17.5823 
0.0563793 -0.229298 -9.027 -26.9609 
4.4429 4.37059 -0.577709 -59.6581 
0.252634 0.709307 -42.9736 218.945 
-0.966195 1.60634 0.190023 283.493 
-0.617201 27.561 -6.7423 -22.0145 
0.358388 1.86046 4.00237 386.449 
6.3024 -32.4371 9.28427 -399.162 
-0.574356 1.17257 -0.221537 24.365 
0.709403 -0.864046 -2.13024 46.8124 
-0.537643 0.233489 -8.1576 -58.0796 
0.450555 17.7859 6.09586 51.436 
7.14411 -6.01634 10.9808 -70.9992 
-1.41991 2.08725 15.889 -44.8179 
1.60444 -0.776603 -11.5321 -86.9591 
-265.735 0.338036 0.363816 121.404 
-0.667322 1.03736 43.4613 -207.521 
0.994537 -2.09741 -100.444 -28522.1 
-1.00724 1.67386 33.0767 -75.5041 
0.53985 -3.90391 28.6804 -41.7501 
8.81517 1.97535 -6.66402 -251.262 
-0.443894 3.27243 34.0856 20.9709 
-0.521825 1.52547 -5.30629 -18.9479 
5.6656 -1.41288 42.1878 3705.59 
-4.46439 2.44662 -12.8171 -41.7294 
-0.864478 -1538.12 85.9313 -318.351 
2.4919 -2.66061 -43.7014 47.6085 
11.0464 -307.409 -0.969623 -10.663 
-0.0547054 3.81639 -7.17419 -83.1069 
1.47866 -9.17449 -4.33432 -115.081 
0.498616 -10.121 -49.4313 52.5278 
-1.74917 -1.06832 -71.4123 189.774 
