3.27381 0
3.21284 0.0609735
3.11967 0.0995964
3.11879 0.0704308
3.14209 0.0593232
3.14072 0.0484564
3.14491 0.0411666
3.13268 0.0376899
3.11494 0.0376797
3.12045 0.0341491
3.1161 0.0311934
3.1317 0.0324689
3.13187 0.0298675
3.12887 0.027814
3.1425 0.0292621
3.14252 0.0273722
3.14202 0.0257167
3.14934 0.0253274
3.15744 0.0252906
3.15716 0.0239944
3.15521 0.0229067
3.16104 0.0226067
3.15322 0.0229757
3.15585 0.0221544
3.14918 0.0222716
3.14859 0.0214059
3.15007 0.0206505
3.14669 0.0201836
3.14444 0.0196056
3.1432 0.0189811
3.14496 0.0184425
3.1369 0.0195903
3.13988 0.0192201
3.13816 0.0187258
3.14012 0.018289
3.13661 0.0181173
3.13776 0.0176584
3.13321 0.0177788
3.13392 0.0173315
3.13218 0.0169827
3.13859 0.017761
3.14135 0.0175511
3.14202 0.017151
3.13781 0.0172763
3.13733 0.0168949
3.13905 0.0166126
3.14297 0.0167212
3.14315 0.0163702
3.14242 0.0160493
3.13968 0.0159618
3.14028 0.015657
3.1366 0.0157872
3.13758 0.0155172
3.13483 0.0154733
3.13497 0.0151901
3.13223 0.0151676
3.13387 0.0149893
3.13481 0.0147586
3.13346 0.0145683
3.13731 0.0148295
3.13876 0.0146563
3.13941 0.0144328
3.13664 0.0144692
3.1373 0.0142569
3.13453 0.0143073
3.13507 0.0140992
3.13452 0.0138978
3.13361 0.0137221
3.13454 0.0135536
3.13189 0.0136188
3.13605 0.0140535
3.13228 0.0143607
3.13111 0.0142106
3.13115 0.0140173
3.13048 0.0138451
3.12748 0.0139875
3.12768 0.0138061
3.12955 0.0137562
3.12737 0.0137555
3.12872 0.0136493
3.12923 0.0134893
3.126 0.0137091
3.12642 0.0135495
3.12568 0.0134078
3.12388 0.0133703
3.12655 0.0134814
3.12451 0.0134808
3.12307 0.0134049
3.1238 0.0132738
3.12362 0.0131267
3.12196 0.0130868
3.12017 0.0130674
3.121 0.0129529
3.1204 0.0128287
3.12121 0.012719
3.11934 0.0127248
3.12186 0.0128428
3.12301 0.0127637
3.12405 0.0126767
3.12354 0.0125599
